Epoch: 0,	Training loss (MRSE): 0.818481	,Validation loss (MRSE): 0.843887	,Training loss (MSE): 2.87258e+17	,Validation loss (MSE): 1.50742e+14	,Training accuracy (MAE): -1.02605e+08	,Validation accuracy (MAE): -8.28723e+06	,Training accuracy (MRAE): 0.128242	,Validation accuracy (MRAE): 0.105946
For benchmark_codelet_tsvc____tsc_c_vsumr_line5308_loop_c_0_c_96026,	Prediction: 	438382, Target: 	96026 
For benchmark_codelet_npb_SP_sp_c_lhsz_line1128_0____sp_c_lhsz_line1128_loop_c_0_c_5731820,	Prediction: 	5.66289e+06, Target: 	5.73182e+06 
For benchmark_poisson____relative_forward_error_26687,	Prediction: 	283071, Target: 	26687 
For benchmark_codelet_npb_UA_SNU_adapt_c_remap_line868_12____adapt_c_remap_line868_loop_c_12_c_2532,	Prediction: 	91790.3, Target: 	2532 
For benchmark_codelet_polybench_linear_algebra_kernels_mvt_mvt_c_kernel_mvt_line91_36____mvt_c_kernel_mvt_line91_loop_c_36_c_1373400,	Prediction: 	1.41809e+06, Target: 	1.3734e+06 
For benchmark_codelet_polybench_linear_algebra_kernels_atax_atax_c_init_array_line34_0____atax_c_init_array_line34_loop_c_0_c_2630,	Prediction: 	438368, Target: 	2630 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2148_0____bt_c_compute_rhs_line2148_loop_c_0_c_72124,	Prediction: 	1.44539e+06, Target: 	72124 
For benchmark_codelet_polybench_linear_algebra_kernels_2mm_2mm_c_init_array_line47_0____2mm_c_init_array_line47_loop_c_0_c_16341800,	Prediction: 	1.57879e+07, Target: 	1.63418e+07 
For benchmark_repeated_hash____hash_128_768,	Prediction: 	1.15115e+06, Target: 	768 
For benchmark_nbody____advance_238338,	Prediction: 	1.18243e+06, Target: 	238338 
For benchmark_codelet_polybench_stencils_fdtd_2d_fdtd_2d_c_init_array_line38_0____fdtd_2d_c_init_array_line38_loop_c_0_c_15815800,	Prediction: 	1.54324e+07, Target: 	1.58158e+07 
For benchmark_codelet_tsvc____tsc_c_s453_line4675_loop_c_0_c_98315,	Prediction: 	355523, Target: 	98315 
For benchmark_mat_mul____mat_mult_4_jki_23,	Prediction: 	468926, Target: 	23 

Validation data:
For benchmark_codelet_spec2000____vpr_stats_routing_line88_1124,	Prediction: 	92860.5, Target: 	1124 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1668_0____sp_c_compute_rhs_line1668_loop_c_0_c_145442,	Prediction: 	258418, Target: 	145442 
For benchmark_codelet_npb_BT_bt_c_compute_rhs_line2001_0____bt_c_compute_rhs_line2001_loop_c_0_c_67782,	Prediction: 	206670, Target: 	67782 
For benchmark_codelet_npb_UA_SNU_utils_c_adds1m1_line132_0____utils_c_adds1m1_line132_loop_c_0_c_473846,	Prediction: 	446362, Target: 	473846 
For benchmark_codelet_polybench_datamining_covariance_covariance_c_init_array_line34_0____covariance_c_init_array_line34_loop_c_0_c_7591340,	Prediction: 	1.77823e+06, Target: 	7.59134e+06 
For benchmark_array_copy____u64_copy_no_simd_151,	Prediction: 	453374, Target: 	151 
For benchmark_codelet_npb_SP_sp_c_compute_rhs_line1653_0____sp_c_compute_rhs_line1653_loop_c_0_c_6284580,	Prediction: 	5.69667e+06, Target: 	6.28458e+06 
For benchmark_codelet_polybench_linear_algebra_blas_symm_symm_c_init_array_line37_jl0f4_tl1s128_tl2s128____symm_c_init_array_line37_loop_c_8_c_23205900,	Prediction: 	90017.2, Target: 	2.32059e+07 
For benchmark_array_copy____u8_copy_simd128_78,	Prediction: 	413332, Target: 	78 
For benchmark_codelet_tsvc____tsc_c_check_line176_loop_c_0_c_196662,	Prediction: 	245647, Target: 	196662 
For benchmark_mat_mul____mat_mult_128_ijk_2049220,	Prediction: 	4.11598e+06, Target: 	2.04922e+06 
For benchmark_codelet_crystal_cholesky____codelet_crystal_div_line49_loop_125,	Prediction: 	589292, Target: 	125 
For benchmark_repeated_hash____hash_1024_6179,	Prediction: 	1.12082e+06, Target: 	6179 
For benchmark_codelet_npb_SP_sp_c_lhsinit_line811_0____sp_c_lhsinit_line811_loop_c_0_c_18410900,	Prediction: 	300350, Target: 	1.84109e+07 
For benchmark_codelet_c_k_means_line109____codelet_c_k_means_line109_69,	Prediction: 	9.44657e+06, Target: 	69 
For benchmark_codelet_libraries_default_daala_dct_c_compute_mse_line8488_0____dct_c_compute_mse_line8488_loop_c_0_c_25846,	Prediction: 	5.77153e+06, Target: 	25846 
For benchmark_codelet_npb_SP_sp_c_z_solve_line2901_120____sp_c_z_solve_line2901_loop_c_120_c_46576,	Prediction: 	274876, Target: 	46576 
For benchmark_array_copy____f32_copy_simd256_46,	Prediction: 	310456, Target: 	46 
For benchmark_codelet_npb_BT_bt_c_add_line179_0____bt_c_add_line179_loop_c_0_c_5368130,	Prediction: 	919310, Target: 	5.36813e+06 
For benchmark_codelet_tsvc____tsc_c_s3251_line2440_loop_c_0_c_105265,	Prediction: 	199447, Target: 	105265 

Network topology:
1571 3142 785 196 1 
Learning rate: 0.02
Activation function: Sigmoid
