Epoch: 0, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0636, Validation accuracy (MRAE): 0.2514
Epoch: 924, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2051, Validation accuracy (MRAE): 0.2440
Epoch: 926, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1297, Validation accuracy (MRAE): 0.2302
Epoch: 928, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1002, Validation accuracy (MRAE): 0.1736
Epoch: 930, Training loss (MRSE): -0.0071, Validation loss (MRSE): -0.0071, Training loss (MSE): -0.0071, Validation loss (MSE): -0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1338, Validation accuracy (MRAE): 0.1432
Epoch: 932, Training loss (MRSE): -0.0066, Validation loss (MRSE): -0.0066, Training loss (MSE): -0.0066, Validation loss (MSE): -0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2050, Validation accuracy (MRAE): 0.1751
Epoch: 934, Training loss (MRSE): -0.0052, Validation loss (MRSE): -0.0052, Training loss (MSE): -0.0052, Validation loss (MSE): -0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2376, Validation accuracy (MRAE): 0.2060
Epoch: 936, Training loss (MRSE): -0.0033, Validation loss (MRSE): -0.0033, Training loss (MSE): -0.0033, Validation loss (MSE): -0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2056, Validation accuracy (MRAE): 0.2171
Epoch: 938, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1830, Validation accuracy (MRAE): 0.1921
Epoch: 940, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1952, Validation accuracy (MRAE): 0.1777
Epoch: 942, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1816, Validation accuracy (MRAE): 0.1997
Epoch: 944, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1806, Validation accuracy (MRAE): 0.2146
Epoch: 946, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1506, Validation accuracy (MRAE): 0.2344
Epoch: 948, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1741, Validation accuracy (MRAE): 0.2437
Epoch: 950, Training loss (MRSE): 0.0071, Validation loss (MRSE): 0.0071, Training loss (MSE): 0.0071, Validation loss (MSE): 0.0071, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2338, Validation accuracy (MRAE): 0.2291
Epoch: 952, Training loss (MRSE): 0.0066, Validation loss (MRSE): 0.0066, Training loss (MSE): 0.0066, Validation loss (MSE): 0.0066, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2227, Validation accuracy (MRAE): 0.1859
Epoch: 954, Training loss (MRSE): 0.0052, Validation loss (MRSE): 0.0052, Training loss (MSE): 0.0052, Validation loss (MSE): 0.0052, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1668, Validation accuracy (MRAE): 0.1618
Epoch: 956, Training loss (MRSE): 0.0033, Validation loss (MRSE): 0.0033, Training loss (MSE): 0.0033, Validation loss (MSE): 0.0033, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1774, Validation accuracy (MRAE): 0.1882
Epoch: 958, Training loss (MRSE): 0.0015, Validation loss (MRSE): 0.0015, Training loss (MSE): 0.0015, Validation loss (MSE): 0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2189, Validation accuracy (MRAE): 0.2048
Epoch: 960, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2175, Validation accuracy (MRAE): 0.2039
Epoch: 962, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2102, Validation accuracy (MRAE): 0.1708
Epoch: 964, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2296, Validation accuracy (MRAE): 0.1666
Epoch: 966, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1982, Validation accuracy (MRAE): 0.2255
Epoch: 968, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1953, Validation accuracy (MRAE): 0.2277
Epoch: 970, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2481, Validation accuracy (MRAE): 0.1739
Epoch: 972, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2256, Validation accuracy (MRAE): 0.1465
Epoch: 974, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1957, Validation accuracy (MRAE): 0.1835
Epoch: 976, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2023, Validation accuracy (MRAE): 0.2006
Epoch: 978, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2076, Validation accuracy (MRAE): 0.1872
Epoch: 980, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2361, Validation accuracy (MRAE): 0.1957
Epoch: 982, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1976, Validation accuracy (MRAE): 0.2434
Epoch: 984, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1224, Validation accuracy (MRAE): 0.2251
Epoch: 986, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0908, Validation accuracy (MRAE): 0.1794
Epoch: 988, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0833, Validation accuracy (MRAE): 0.1730
Epoch: 990, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0990, Validation accuracy (MRAE): 0.1863
Epoch: 992, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1082, Validation accuracy (MRAE): 0.1766
Epoch: 994, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1214, Validation accuracy (MRAE): 0.1912
Epoch: 996, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1668, Validation accuracy (MRAE): 0.1581
Epoch: 998, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1857, Validation accuracy (MRAE): 0.1036
Epoch: 1000, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1299, Validation accuracy (MRAE): 0.1311
Epoch: 1002, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.0987, Validation accuracy (MRAE): 0.2045
Epoch: 1004, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1144, Validation accuracy (MRAE): 0.1861
Epoch: 1006, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1732, Validation accuracy (MRAE): 0.1304
Epoch: 1008, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2342, Validation accuracy (MRAE): 0.1625
Epoch: 1010, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2357, Validation accuracy (MRAE): 0.2318
Epoch: 1012, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2224, Validation accuracy (MRAE): 0.2383
Epoch: 1014, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2430, Validation accuracy (MRAE): 0.1854
Epoch: 1016, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2160, Validation accuracy (MRAE): 0.1701
Epoch: 1018, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1707, Validation accuracy (MRAE): 0.2062
Epoch: 1020, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1880, Validation accuracy (MRAE): 0.1813
Epoch: 1022, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2403, Validation accuracy (MRAE): 0.1649
Epoch: 1024, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2308, Validation accuracy (MRAE): 0.1849
Epoch: 1026, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2073, Validation accuracy (MRAE): 0.1617
Epoch: 1028, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2029, Validation accuracy (MRAE): 0.1489
Epoch: 1030, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2071, Validation accuracy (MRAE): 0.1544
Epoch: 1032, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2425, Validation accuracy (MRAE): 0.1685
Epoch: 1034, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2157, Validation accuracy (MRAE): 0.2276
Epoch: 1036, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1467, Validation accuracy (MRAE): 0.2607
Epoch: 1038, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1273, Validation accuracy (MRAE): 0.2760
Epoch: 1040, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1528, Validation accuracy (MRAE): 0.2652
Epoch: 1042, Training loss (MRSE): -0.0013, Validation loss (MRSE): -0.0013, Training loss (MSE): -0.0013, Validation loss (MSE): -0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1725, Validation accuracy (MRAE): 0.2241
Epoch: 1044, Training loss (MRSE): -0.0020, Validation loss (MRSE): -0.0020, Training loss (MSE): -0.0020, Validation loss (MSE): -0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1715, Validation accuracy (MRAE): 0.1619
Epoch: 1046, Training loss (MRSE): -0.0019, Validation loss (MRSE): -0.0019, Training loss (MSE): -0.0019, Validation loss (MSE): -0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1907, Validation accuracy (MRAE): 0.0989
Epoch: 1048, Training loss (MRSE): -0.0012, Validation loss (MRSE): -0.0012, Training loss (MSE): -0.0012, Validation loss (MSE): -0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1991, Validation accuracy (MRAE): 0.0805
Epoch: 1050, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2575, Validation accuracy (MRAE): 0.1194
Epoch: 1052, Training loss (MRSE): 0.0012, Validation loss (MRSE): 0.0012, Training loss (MSE): 0.0012, Validation loss (MSE): 0.0012, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2823, Validation accuracy (MRAE): 0.1849
Epoch: 1054, Training loss (MRSE): 0.0019, Validation loss (MRSE): 0.0019, Training loss (MSE): 0.0019, Validation loss (MSE): 0.0019, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.2448, Validation accuracy (MRAE): 0.1801
Epoch: 1056, Training loss (MRSE): 0.0020, Validation loss (MRSE): 0.0020, Training loss (MSE): 0.0020, Validation loss (MSE): 0.0020, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1999, Validation accuracy (MRAE): 0.1564
Epoch: 1058, Training loss (MRSE): 0.0013, Validation loss (MRSE): 0.0013, Training loss (MSE): 0.0013, Validation loss (MSE): 0.0013, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1968, Validation accuracy (MRAE): 0.1524
Epoch: 1060, Training loss (MRSE): 0.0000, Validation loss (MRSE): 0.0000, Training loss (MSE): 0.0000, Validation loss (MSE): 0.0000, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1855, Validation accuracy (MRAE): 0.1472
Epoch: 1062, Training loss (MRSE): -0.0015, Validation loss (MRSE): -0.0015, Training loss (MSE): -0.0015, Validation loss (MSE): -0.0015, Training accuracy (MAE): NaN, Validation accuracy (MAE): NaN, Training accuracy (MRAE): 0.1897, Validation accuracy (MRAE): 0.1430
