Epoch: 0,	Training loss (MRSE): 0.959355	,Validation loss (MRSE): 0.93812	,Training loss (MSE): 4.00074e+17	,Validation loss (MSE): 3.60062e+17	,Training accuracy (MAE): -2.37737e+08	,Validation accuracy (MAE): -1.99086e+08	,Training accuracy (MRAE): 0.033222	,Validation accuracy (MRAE): 0.0531244
Epoch: 866,	Training loss (MRSE): 0.907216	,Validation loss (MRSE): 0.912045	,Training loss (MSE): 2.17754e+16	,Validation loss (MSE): 3.08549e+17	,Training accuracy (MAE): -3.04149e+07	,Validation accuracy (MAE): -2.05066e+08	,Training accuracy (MRAE): 0.0709609	,Validation accuracy (MRAE): 0.0716356
Epoch: 868,	Training loss (MRSE): 0.905213	,Validation loss (MRSE): 0.905745	,Training loss (MSE): 2.15547e+16	,Validation loss (MSE): 3.06378e+17	,Training accuracy (MAE): -3.06975e+07	,Validation accuracy (MAE): -2.01696e+08	,Training accuracy (MRAE): 0.0742829	,Validation accuracy (MRAE): 0.074629
Epoch: 870,	Training loss (MRSE): 0.905312	,Validation loss (MRSE): 0.911498	,Training loss (MSE): 2.25743e+16	,Validation loss (MSE): 2.83446e+17	,Training accuracy (MAE): -3.00575e+07	,Validation accuracy (MAE): -1.93201e+08	,Training accuracy (MRAE): 0.0732771	,Validation accuracy (MRAE): 0.0704394
Epoch: 872,	Training loss (MRSE): 0.905174	,Validation loss (MRSE): 0.911197	,Training loss (MSE): 2.24575e+16	,Validation loss (MSE): 2.68221e+17	,Training accuracy (MAE): -3.13228e+07	,Validation accuracy (MAE): -1.88766e+08	,Training accuracy (MRAE): 0.0713548	,Validation accuracy (MRAE): 0.0717758
Epoch: 874,	Training loss (MRSE): 0.893854	,Validation loss (MRSE): 0.915771	,Training loss (MSE): 2.27755e+16	,Validation loss (MSE): 2.55127e+17	,Training accuracy (MAE): -3.56719e+07	,Validation accuracy (MAE): -1.88673e+08	,Training accuracy (MRAE): 0.0801265	,Validation accuracy (MRAE): 0.0673531
Epoch: 876,	Training loss (MRSE): 0.896907	,Validation loss (MRSE): 0.915635	,Training loss (MSE): 2.32635e+16	,Validation loss (MSE): 2.56917e+17	,Training accuracy (MAE): -3.68054e+07	,Validation accuracy (MAE): -1.9032e+08	,Training accuracy (MRAE): 0.0792743	,Validation accuracy (MRAE): 0.0675939
Epoch: 878,	Training loss (MRSE): 0.889428	,Validation loss (MRSE): 0.909407	,Training loss (MSE): 2.19045e+16	,Validation loss (MSE): 2.53056e+17	,Training accuracy (MAE): -2.97234e+07	,Validation accuracy (MAE): -1.85288e+08	,Training accuracy (MRAE): 0.0872115	,Validation accuracy (MRAE): 0.0743124
Epoch: 880,	Training loss (MRSE): 0.89803	,Validation loss (MRSE): 0.907481	,Training loss (MSE): 2.17204e+16	,Validation loss (MSE): 2.65218e+17	,Training accuracy (MAE): -2.55326e+07	,Validation accuracy (MAE): -1.82632e+08	,Training accuracy (MRAE): 0.0794557	,Validation accuracy (MRAE): 0.0778948
Epoch: 882,	Training loss (MRSE): 0.922123	,Validation loss (MRSE): 0.911151	,Training loss (MSE): 2.15088e+16	,Validation loss (MSE): 2.59014e+17	,Training accuracy (MAE): -2.52311e+07	,Validation accuracy (MAE): -1.82959e+08	,Training accuracy (MRAE): 0.0604299	,Validation accuracy (MRAE): 0.0749203
Epoch: 884,	Training loss (MRSE): 0.913945	,Validation loss (MRSE): 0.904484	,Training loss (MSE): 2.12214e+16	,Validation loss (MSE): 2.57689e+17	,Training accuracy (MAE): -2.40929e+07	,Validation accuracy (MAE): -1.81438e+08	,Training accuracy (MRAE): 0.0667144	,Validation accuracy (MRAE): 0.0767242
Epoch: 886,	Training loss (MRSE): 0.899794	,Validation loss (MRSE): 0.901954	,Training loss (MSE): 2.10354e+16	,Validation loss (MSE): 2.60166e+17	,Training accuracy (MAE): -2.69552e+07	,Validation accuracy (MAE): -1.83442e+08	,Training accuracy (MRAE): 0.0775544	,Validation accuracy (MRAE): 0.0812952
Epoch: 888,	Training loss (MRSE): 0.892108	,Validation loss (MRSE): 0.913945	,Training loss (MSE): 2.13438e+16	,Validation loss (MSE): 2.51895e+17	,Training accuracy (MAE): -2.94667e+07	,Validation accuracy (MAE): -1.86085e+08	,Training accuracy (MRAE): 0.0835961	,Validation accuracy (MRAE): 0.0691005
Epoch: 890,	Training loss (MRSE): 0.892405	,Validation loss (MRSE): 0.905454	,Training loss (MSE): 2.09803e+16	,Validation loss (MSE): 2.53506e+17	,Training accuracy (MAE): -2.68422e+07	,Validation accuracy (MAE): -1.82998e+08	,Training accuracy (MRAE): 0.0814567	,Validation accuracy (MRAE): 0.0746346
Epoch: 892,	Training loss (MRSE): 0.891291	,Validation loss (MRSE): 0.906036	,Training loss (MSE): 2.13197e+16	,Validation loss (MSE): 2.5299e+17	,Training accuracy (MAE): -2.55095e+07	,Validation accuracy (MAE): -1.83573e+08	,Training accuracy (MRAE): 0.0855811	,Validation accuracy (MRAE): 0.0746493
Epoch: 894,	Training loss (MRSE): 0.892201	,Validation loss (MRSE): 0.891156	,Training loss (MSE): 2.15325e+16	,Validation loss (MSE): 2.77376e+17	,Training accuracy (MAE): -3.20246e+07	,Validation accuracy (MAE): -1.95475e+08	,Training accuracy (MRAE): 0.08126	,Validation accuracy (MRAE): 0.0867485
Epoch: 896,	Training loss (MRSE): 0.901807	,Validation loss (MRSE): 0.920874	,Training loss (MSE): 2.21157e+16	,Validation loss (MSE): 2.65263e+17	,Training accuracy (MAE): -3.35149e+07	,Validation accuracy (MAE): -1.89025e+08	,Training accuracy (MRAE): 0.0747234	,Validation accuracy (MRAE): 0.0607733
Epoch: 898,	Training loss (MRSE): 0.893068	,Validation loss (MRSE): 0.919155	,Training loss (MSE): 2.29403e+16	,Validation loss (MSE): 2.47471e+17	,Training accuracy (MAE): -3.74352e+07	,Validation accuracy (MAE): -1.84219e+08	,Training accuracy (MRAE): 0.0810922	,Validation accuracy (MRAE): 0.0653597
Epoch: 900,	Training loss (MRSE): 0.891966	,Validation loss (MRSE): 0.907245	,Training loss (MSE): 2.34488e+16	,Validation loss (MSE): 2.76724e+17	,Training accuracy (MAE): -3.5792e+07	,Validation accuracy (MAE): -1.96901e+08	,Training accuracy (MRAE): 0.0818729	,Validation accuracy (MRAE): 0.072009
Epoch: 902,	Training loss (MRSE): 0.891881	,Validation loss (MRSE): 0.896423	,Training loss (MSE): 2.20953e+16	,Validation loss (MSE): 2.6447e+17	,Training accuracy (MAE): -3.29165e+07	,Validation accuracy (MAE): -1.93425e+08	,Training accuracy (MRAE): 0.0809298	,Validation accuracy (MRAE): 0.0852146
Epoch: 904,	Training loss (MRSE): 0.88849	,Validation loss (MRSE): 0.928377	,Training loss (MSE): 2.44866e+16	,Validation loss (MSE): 2.69613e+17	,Training accuracy (MAE): -4.32488e+07	,Validation accuracy (MAE): -1.98342e+08	,Training accuracy (MRAE): 0.0828544	,Validation accuracy (MRAE): 0.0574307
Epoch: 906,	Training loss (MRSE): 0.888658	,Validation loss (MRSE): 0.932283	,Training loss (MSE): 2.34491e+16	,Validation loss (MSE): 2.69669e+17	,Training accuracy (MAE): -4.0256e+07	,Validation accuracy (MAE): -1.96329e+08	,Training accuracy (MRAE): 0.0800347	,Validation accuracy (MRAE): 0.0528918
Epoch: 908,	Training loss (MRSE): 0.886698	,Validation loss (MRSE): 0.902739	,Training loss (MSE): 2.37463e+16	,Validation loss (MSE): 2.66007e+17	,Training accuracy (MAE): -3.88437e+07	,Validation accuracy (MAE): -1.93393e+08	,Training accuracy (MRAE): 0.0851973	,Validation accuracy (MRAE): 0.076287
Epoch: 910,	Training loss (MRSE): 0.887709	,Validation loss (MRSE): 0.891134	,Training loss (MSE): 2.60196e+16	,Validation loss (MSE): 2.93235e+17	,Training accuracy (MAE): -4.56178e+07	,Validation accuracy (MAE): -2.08551e+08	,Training accuracy (MRAE): 0.0819949	,Validation accuracy (MRAE): 0.0833168
Epoch: 912,	Training loss (MRSE): 0.87556	,Validation loss (MRSE): 0.911655	,Training loss (MSE): 2.52864e+16	,Validation loss (MSE): 2.96928e+17	,Training accuracy (MAE): -4.70284e+07	,Validation accuracy (MAE): -2.08325e+08	,Training accuracy (MRAE): 0.0915145	,Validation accuracy (MRAE): 0.0701966
Epoch: 914,	Training loss (MRSE): 0.873904	,Validation loss (MRSE): 0.904675	,Training loss (MSE): 2.32166e+16	,Validation loss (MSE): 2.68023e+17	,Training accuracy (MAE): -3.58259e+07	,Validation accuracy (MAE): -1.93144e+08	,Training accuracy (MRAE): 0.0930384	,Validation accuracy (MRAE): 0.0703402
Epoch: 916,	Training loss (MRSE): 0.882455	,Validation loss (MRSE): 0.909682	,Training loss (MSE): 2.45981e+16	,Validation loss (MSE): 2.78619e+17	,Training accuracy (MAE): -3.36403e+07	,Validation accuracy (MAE): -1.86006e+08	,Training accuracy (MRAE): 0.089	,Validation accuracy (MRAE): 0.0736625
Epoch: 918,	Training loss (MRSE): 0.882842	,Validation loss (MRSE): 0.890836	,Training loss (MSE): 2.36454e+16	,Validation loss (MSE): 2.56848e+17	,Training accuracy (MAE): -3.16995e+07	,Validation accuracy (MAE): -1.75128e+08	,Training accuracy (MRAE): 0.0875526	,Validation accuracy (MRAE): 0.0875251
Epoch: 920,	Training loss (MRSE): 0.889482	,Validation loss (MRSE): 0.900441	,Training loss (MSE): 2.21328e+16	,Validation loss (MSE): 2.68492e+17	,Training accuracy (MAE): -3.62656e+07	,Validation accuracy (MAE): -1.88575e+08	,Training accuracy (MRAE): 0.0842366	,Validation accuracy (MRAE): 0.0812986
Epoch: 922,	Training loss (MRSE): 0.893357	,Validation loss (MRSE): 0.915959	,Training loss (MSE): 2.27948e+16	,Validation loss (MSE): 2.69998e+17	,Training accuracy (MAE): -3.90903e+07	,Validation accuracy (MAE): -1.89452e+08	,Training accuracy (MRAE): 0.0780777	,Validation accuracy (MRAE): 0.0640798
Epoch: 924,	Training loss (MRSE): 0.884281	,Validation loss (MRSE): 0.920107	,Training loss (MSE): 2.30711e+16	,Validation loss (MSE): 3.08403e+17	,Training accuracy (MAE): -4.45531e+07	,Validation accuracy (MAE): -2.05269e+08	,Training accuracy (MRAE): 0.0862395	,Validation accuracy (MRAE): 0.0594567
Epoch: 926,	Training loss (MRSE): 0.898381	,Validation loss (MRSE): 0.904105	,Training loss (MSE): 2.22681e+16	,Validation loss (MSE): 3.11139e+17	,Training accuracy (MAE): -3.8027e+07	,Validation accuracy (MAE): -2.01803e+08	,Training accuracy (MRAE): 0.0750999	,Validation accuracy (MRAE): 0.0730596
Epoch: 928,	Training loss (MRSE): 0.881544	,Validation loss (MRSE): 0.922002	,Training loss (MSE): 2.1939e+16	,Validation loss (MSE): 3.02736e+17	,Training accuracy (MAE): -3.76723e+07	,Validation accuracy (MAE): -1.98455e+08	,Training accuracy (MRAE): 0.0892443	,Validation accuracy (MRAE): 0.0553602
Epoch: 930,	Training loss (MRSE): 0.877346	,Validation loss (MRSE): 0.912516	,Training loss (MSE): 2.31048e+16	,Validation loss (MSE): 2.80594e+17	,Training accuracy (MAE): -3.94563e+07	,Validation accuracy (MAE): -1.88171e+08	,Training accuracy (MRAE): 0.0903101	,Validation accuracy (MRAE): 0.0653361
Epoch: 932,	Training loss (MRSE): 0.892167	,Validation loss (MRSE): 0.90042	,Training loss (MSE): 2.35322e+16	,Validation loss (MSE): 2.695e+17	,Training accuracy (MAE): -4.16485e+07	,Validation accuracy (MAE): -1.84766e+08	,Training accuracy (MRAE): 0.0776776	,Validation accuracy (MRAE): 0.0711348
Epoch: 934,	Training loss (MRSE): 0.89518	,Validation loss (MRSE): 0.917155	,Training loss (MSE): 2.24091e+16	,Validation loss (MSE): 2.60829e+17	,Training accuracy (MAE): -4.05515e+07	,Validation accuracy (MAE): -1.83329e+08	,Training accuracy (MRAE): 0.0756187	,Validation accuracy (MRAE): 0.0615573
Epoch: 936,	Training loss (MRSE): 0.904319	,Validation loss (MRSE): 0.905091	,Training loss (MSE): 2.20764e+16	,Validation loss (MSE): 2.54249e+17	,Training accuracy (MAE): -3.9155e+07	,Validation accuracy (MAE): -1.82567e+08	,Training accuracy (MRAE): 0.0696707	,Validation accuracy (MRAE): 0.0710992
Epoch: 938,	Training loss (MRSE): 0.879983	,Validation loss (MRSE): 0.917393	,Training loss (MSE): 2.17778e+16	,Validation loss (MSE): 2.49725e+17	,Training accuracy (MAE): -3.5162e+07	,Validation accuracy (MAE): -1.78206e+08	,Training accuracy (MRAE): 0.0931013	,Validation accuracy (MRAE): 0.0566917
Epoch: 940,	Training loss (MRSE): 0.899428	,Validation loss (MRSE): 0.924264	,Training loss (MSE): 2.1987e+16	,Validation loss (MSE): 2.4603e+17	,Training accuracy (MAE): -3.4234e+07	,Validation accuracy (MAE): -1.74443e+08	,Training accuracy (MRAE): 0.0759304	,Validation accuracy (MRAE): 0.0540576
Epoch: 942,	Training loss (MRSE): 0.896132	,Validation loss (MRSE): 0.911242	,Training loss (MSE): 2.2383e+16	,Validation loss (MSE): 2.51869e+17	,Training accuracy (MAE): -3.54084e+07	,Validation accuracy (MAE): -1.78467e+08	,Training accuracy (MRAE): 0.0805749	,Validation accuracy (MRAE): 0.0674213
Epoch: 944,	Training loss (MRSE): 0.903215	,Validation loss (MRSE): 0.90516	,Training loss (MSE): 2.17452e+16	,Validation loss (MSE): 2.61246e+17	,Training accuracy (MAE): -3.0768e+07	,Validation accuracy (MAE): -1.78578e+08	,Training accuracy (MRAE): 0.076616	,Validation accuracy (MRAE): 0.0755597
Epoch: 946,	Training loss (MRSE): 0.892863	,Validation loss (MRSE): 0.894175	,Training loss (MSE): 2.15285e+16	,Validation loss (MSE): 2.72971e+17	,Training accuracy (MAE): -3.01211e+07	,Validation accuracy (MAE): -1.83487e+08	,Training accuracy (MRAE): 0.0835361	,Validation accuracy (MRAE): 0.085151
Epoch: 948,	Training loss (MRSE): 0.894676	,Validation loss (MRSE): 0.902094	,Training loss (MSE): 2.14345e+16	,Validation loss (MSE): 2.76734e+17	,Training accuracy (MAE): -2.948e+07	,Validation accuracy (MAE): -1.83698e+08	,Training accuracy (MRAE): 0.0829411	,Validation accuracy (MRAE): 0.0785686
Epoch: 950,	Training loss (MRSE): 0.89594	,Validation loss (MRSE): 0.916355	,Training loss (MSE): 2.21532e+16	,Validation loss (MSE): 2.76152e+17	,Training accuracy (MAE): -2.83174e+07	,Validation accuracy (MAE): -1.78456e+08	,Training accuracy (MRAE): 0.0795619	,Validation accuracy (MRAE): 0.068187
Epoch: 952,	Training loss (MRSE): 0.889398	,Validation loss (MRSE): 0.908665	,Training loss (MSE): 2.19979e+16	,Validation loss (MSE): 2.71256e+17	,Training accuracy (MAE): -2.79932e+07	,Validation accuracy (MAE): -1.78572e+08	,Training accuracy (MRAE): 0.0885504	,Validation accuracy (MRAE): 0.07502
Epoch: 954,	Training loss (MRSE): 0.882807	,Validation loss (MRSE): 0.889293	,Training loss (MSE): 2.20644e+16	,Validation loss (MSE): 2.68934e+17	,Training accuracy (MAE): -3.04415e+07	,Validation accuracy (MAE): -1.82957e+08	,Training accuracy (MRAE): 0.0910438	,Validation accuracy (MRAE): 0.0893377
Epoch: 956,	Training loss (MRSE): 0.914398	,Validation loss (MRSE): 0.915445	,Training loss (MSE): 2.15439e+16	,Validation loss (MSE): 2.6794e+17	,Training accuracy (MAE): -2.5127e+07	,Validation accuracy (MAE): -1.82133e+08	,Training accuracy (MRAE): 0.0698145	,Validation accuracy (MRAE): 0.0737743
Epoch: 958,	Training loss (MRSE): 0.915206	,Validation loss (MRSE): 0.914679	,Training loss (MSE): 2.18778e+16	,Validation loss (MSE): 2.62094e+17	,Training accuracy (MAE): -2.386e+07	,Validation accuracy (MAE): -1.73119e+08	,Training accuracy (MRAE): 0.0702325	,Validation accuracy (MRAE): 0.0737115
Epoch: 960,	Training loss (MRSE): 0.9244	,Validation loss (MRSE): 0.924246	,Training loss (MSE): 2.25321e+16	,Validation loss (MSE): 2.61963e+17	,Training accuracy (MAE): -2.46206e+07	,Validation accuracy (MAE): -1.69046e+08	,Training accuracy (MRAE): 0.0623082	,Validation accuracy (MRAE): 0.0700488
Epoch: 962,	Training loss (MRSE): 0.918697	,Validation loss (MRSE): 0.925225	,Training loss (MSE): 2.28545e+16	,Validation loss (MSE): 2.68255e+17	,Training accuracy (MAE): -2.58608e+07	,Validation accuracy (MAE): -1.76649e+08	,Training accuracy (MRAE): 0.0669086	,Validation accuracy (MRAE): 0.0677361
Epoch: 964,	Training loss (MRSE): 0.911962	,Validation loss (MRSE): 0.912152	,Training loss (MSE): 2.21104e+16	,Validation loss (MSE): 2.76905e+17	,Training accuracy (MAE): -2.63777e+07	,Validation accuracy (MAE): -1.83758e+08	,Training accuracy (MRAE): 0.0709417	,Validation accuracy (MRAE): 0.0772261
Epoch: 966,	Training loss (MRSE): 0.911554	,Validation loss (MRSE): 0.928708	,Training loss (MSE): 2.23944e+16	,Validation loss (MSE): 2.82016e+17	,Training accuracy (MAE): -2.71817e+07	,Validation accuracy (MAE): -1.8676e+08	,Training accuracy (MRAE): 0.0706934	,Validation accuracy (MRAE): 0.0618849
Epoch: 968,	Training loss (MRSE): 0.921611	,Validation loss (MRSE): 0.933689	,Training loss (MSE): 2.23436e+16	,Validation loss (MSE): 2.8959e+17	,Training accuracy (MAE): -2.73423e+07	,Validation accuracy (MAE): -1.91216e+08	,Training accuracy (MRAE): 0.0636337	,Validation accuracy (MRAE): 0.0574823
Epoch: 970,	Training loss (MRSE): 0.899853	,Validation loss (MRSE): 0.913308	,Training loss (MSE): 2.18909e+16	,Validation loss (MSE): 3.0753e+17	,Training accuracy (MAE): -3.04447e+07	,Validation accuracy (MAE): -1.97102e+08	,Training accuracy (MRAE): 0.0766382	,Validation accuracy (MRAE): 0.0740181
Epoch: 972,	Training loss (MRSE): 0.881068	,Validation loss (MRSE): 0.915758	,Training loss (MSE): 2.19984e+16	,Validation loss (MSE): 3.07069e+17	,Training accuracy (MAE): -3.03126e+07	,Validation accuracy (MAE): -1.98949e+08	,Training accuracy (MRAE): 0.0946469	,Validation accuracy (MRAE): 0.0691807
Epoch: 974,	Training loss (MRSE): 0.895063	,Validation loss (MRSE): 0.922577	,Training loss (MSE): 2.30482e+16	,Validation loss (MSE): 3.06153e+17	,Training accuracy (MAE): -3.52308e+07	,Validation accuracy (MAE): -1.99425e+08	,Training accuracy (MRAE): 0.0795735	,Validation accuracy (MRAE): 0.0630032
Epoch: 976,	Training loss (MRSE): 0.899268	,Validation loss (MRSE): 0.91163	,Training loss (MSE): 2.29432e+16	,Validation loss (MSE): 3.04659e+17	,Training accuracy (MAE): -3.72136e+07	,Validation accuracy (MAE): -2.00386e+08	,Training accuracy (MRAE): 0.0780782	,Validation accuracy (MRAE): 0.0708023
Epoch: 978,	Training loss (MRSE): 0.882589	,Validation loss (MRSE): 0.920269	,Training loss (MSE): 2.29684e+16	,Validation loss (MSE): 3.114e+17	,Training accuracy (MAE): -3.39049e+07	,Validation accuracy (MAE): -2.03934e+08	,Training accuracy (MRAE): 0.0870457	,Validation accuracy (MRAE): 0.0649688
Epoch: 980,	Training loss (MRSE): 0.903049	,Validation loss (MRSE): 0.912326	,Training loss (MSE): 2.29335e+16	,Validation loss (MSE): 3.19787e+17	,Training accuracy (MAE): -3.01122e+07	,Validation accuracy (MAE): -2.07066e+08	,Training accuracy (MRAE): 0.0759538	,Validation accuracy (MRAE): 0.0714458
Epoch: 982,	Training loss (MRSE): 0.9058	,Validation loss (MRSE): 0.918466	,Training loss (MSE): 2.47905e+16	,Validation loss (MSE): 3.4756e+17	,Training accuracy (MAE): -4.11485e+07	,Validation accuracy (MAE): -2.18148e+08	,Training accuracy (MRAE): 0.0676539	,Validation accuracy (MRAE): 0.0634759
Epoch: 984,	Training loss (MRSE): 0.900823	,Validation loss (MRSE): 0.911236	,Training loss (MSE): 2.72922e+16	,Validation loss (MSE): 3.45913e+17	,Training accuracy (MAE): -4.89415e+07	,Validation accuracy (MAE): -2.16004e+08	,Training accuracy (MRAE): 0.0741709	,Validation accuracy (MRAE): 0.0724905
Epoch: 986,	Training loss (MRSE): 0.890077	,Validation loss (MRSE): 0.903865	,Training loss (MSE): 2.39075e+16	,Validation loss (MSE): 3.15735e+17	,Training accuracy (MAE): -3.47834e+07	,Validation accuracy (MAE): -1.98556e+08	,Training accuracy (MRAE): 0.085044	,Validation accuracy (MRAE): 0.079718
Epoch: 988,	Training loss (MRSE): 0.895029	,Validation loss (MRSE): 0.919634	,Training loss (MSE): 2.31446e+16	,Validation loss (MSE): 2.99077e+17	,Training accuracy (MAE): -3.30105e+07	,Validation accuracy (MAE): -1.90609e+08	,Training accuracy (MRAE): 0.0828987	,Validation accuracy (MRAE): 0.0635615
Epoch: 990,	Training loss (MRSE): 0.899357	,Validation loss (MRSE): 0.917442	,Training loss (MSE): 2.2321e+16	,Validation loss (MSE): 2.99906e+17	,Training accuracy (MAE): -2.95659e+07	,Validation accuracy (MAE): -1.89238e+08	,Training accuracy (MRAE): 0.0791172	,Validation accuracy (MRAE): 0.0667105
Epoch: 992,	Training loss (MRSE): 0.902357	,Validation loss (MRSE): 0.917876	,Training loss (MSE): 2.203e+16	,Validation loss (MSE): 2.94253e+17	,Training accuracy (MAE): -2.52758e+07	,Validation accuracy (MAE): -1.84532e+08	,Training accuracy (MRAE): 0.0803161	,Validation accuracy (MRAE): 0.0725991
Epoch: 994,	Training loss (MRSE): 0.907962	,Validation loss (MRSE): 0.906783	,Training loss (MSE): 2.21345e+16	,Validation loss (MSE): 3.03221e+17	,Training accuracy (MAE): -2.58444e+07	,Validation accuracy (MAE): -1.86136e+08	,Training accuracy (MRAE): 0.0729547	,Validation accuracy (MRAE): 0.0791538
Epoch: 996,	Training loss (MRSE): 0.902262	,Validation loss (MRSE): 0.911326	,Training loss (MSE): 2.2687e+16	,Validation loss (MSE): 2.98341e+17	,Training accuracy (MAE): -2.77292e+07	,Validation accuracy (MAE): -1.85617e+08	,Training accuracy (MRAE): 0.0755606	,Validation accuracy (MRAE): 0.0725686
Epoch: 998,	Training loss (MRSE): 0.920221	,Validation loss (MRSE): 0.880785	,Training loss (MSE): 2.28354e+16	,Validation loss (MSE): 2.7899e+17	,Training accuracy (MAE): -2.76607e+07	,Validation accuracy (MAE): -1.78092e+08	,Training accuracy (MRAE): 0.0625119	,Validation accuracy (MRAE): 0.0999153
