Epoch: 0,	Training loss (MRSE): 0.823588	,Validation loss (MRSE): 0.805589	,Training loss (MSE): 5.53848e+17	,Validation loss (MSE): 6.98209e+17	,Training accuracy (MAE): -2.57638e+08	,Validation accuracy (MAE): -3.17027e+08	,Training accuracy (MRAE): 0.11933	,Validation accuracy (MRAE): 0.131696
Epoch: 728,	Training loss (MRSE): 0.351129	,Validation loss (MRSE): 0.719888	,Training loss (MSE): 4.3175e+16	,Validation loss (MSE): 1.30589e+17	,Training accuracy (MAE): -2.68671e+07	,Validation accuracy (MAE): -5.75698e+07	,Training accuracy (MRAE): 0.47699	,Validation accuracy (MRAE): 0.195223
Epoch: 730,	Training loss (MRSE): 0.35571	,Validation loss (MRSE): 0.721544	,Training loss (MSE): 4.35711e+16	,Validation loss (MSE): 1.31206e+17	,Training accuracy (MAE): -2.89238e+07	,Validation accuracy (MAE): -5.8419e+07	,Training accuracy (MRAE): 0.475574	,Validation accuracy (MRAE): 0.192138
Epoch: 732,	Training loss (MRSE): 0.385383	,Validation loss (MRSE): 0.690347	,Training loss (MSE): 4.50904e+16	,Validation loss (MSE): 1.30778e+17	,Training accuracy (MAE): -2.846e+07	,Validation accuracy (MAE): -5.71006e+07	,Training accuracy (MRAE): 0.442058	,Validation accuracy (MRAE): 0.218617
Epoch: 734,	Training loss (MRSE): 0.40161	,Validation loss (MRSE): 0.704561	,Training loss (MSE): 4.55338e+16	,Validation loss (MSE): 1.32335e+17	,Training accuracy (MAE): -2.94199e+07	,Validation accuracy (MAE): -5.86357e+07	,Training accuracy (MRAE): 0.430905	,Validation accuracy (MRAE): 0.205658
Epoch: 736,	Training loss (MRSE): 0.388729	,Validation loss (MRSE): 0.68234	,Training loss (MSE): 4.68534e+16	,Validation loss (MSE): 1.3155e+17	,Training accuracy (MAE): -2.91756e+07	,Validation accuracy (MAE): -5.86816e+07	,Training accuracy (MRAE): 0.430823	,Validation accuracy (MRAE): 0.219
Epoch: 738,	Training loss (MRSE): 0.347049	,Validation loss (MRSE): 0.699095	,Training loss (MSE): 4.52913e+16	,Validation loss (MSE): 1.52371e+17	,Training accuracy (MAE): -2.99024e+07	,Validation accuracy (MAE): -7.51155e+07	,Training accuracy (MRAE): 0.475797	,Validation accuracy (MRAE): 0.209372
Epoch: 740,	Training loss (MRSE): 0.33667	,Validation loss (MRSE): 0.676241	,Training loss (MSE): 4.51259e+16	,Validation loss (MSE): 1.40253e+17	,Training accuracy (MAE): -2.91886e+07	,Validation accuracy (MAE): -6.67647e+07	,Training accuracy (MRAE): 0.496397	,Validation accuracy (MRAE): 0.233422
Epoch: 742,	Training loss (MRSE): 0.35322	,Validation loss (MRSE): 0.664515	,Training loss (MSE): 4.69974e+16	,Validation loss (MSE): 1.38306e+17	,Training accuracy (MAE): -2.71301e+07	,Validation accuracy (MAE): -6.53129e+07	,Training accuracy (MRAE): 0.482304	,Validation accuracy (MRAE): 0.234118
Epoch: 744,	Training loss (MRSE): 0.381907	,Validation loss (MRSE): 0.688753	,Training loss (MSE): 4.53725e+16	,Validation loss (MSE): 1.38241e+17	,Training accuracy (MAE): -3.05845e+07	,Validation accuracy (MAE): -6.413e+07	,Training accuracy (MRAE): 0.454018	,Validation accuracy (MRAE): 0.213682
Epoch: 746,	Training loss (MRSE): 0.41274	,Validation loss (MRSE): 0.636284	,Training loss (MSE): 5.02776e+16	,Validation loss (MSE): 1.27626e+17	,Training accuracy (MAE): -3.06996e+07	,Validation accuracy (MAE): -5.12997e+07	,Training accuracy (MRAE): 0.416678	,Validation accuracy (MRAE): 0.259847
Epoch: 748,	Training loss (MRSE): 0.379223	,Validation loss (MRSE): 0.681416	,Training loss (MSE): 4.51945e+16	,Validation loss (MSE): 1.32668e+17	,Training accuracy (MAE): -3.05603e+07	,Validation accuracy (MAE): -5.83942e+07	,Training accuracy (MRAE): 0.458727	,Validation accuracy (MRAE): 0.22178
Epoch: 750,	Training loss (MRSE): 0.349974	,Validation loss (MRSE): 0.681293	,Training loss (MSE): 4.77185e+16	,Validation loss (MSE): 1.28627e+17	,Training accuracy (MAE): -3.04615e+07	,Validation accuracy (MAE): -5.60242e+07	,Training accuracy (MRAE): 0.473661	,Validation accuracy (MRAE): 0.224754
Epoch: 752,	Training loss (MRSE): 0.393982	,Validation loss (MRSE): 0.697239	,Training loss (MSE): 4.25401e+16	,Validation loss (MSE): 1.46746e+17	,Training accuracy (MAE): -3.11556e+07	,Validation accuracy (MAE): -6.57136e+07	,Training accuracy (MRAE): 0.442028	,Validation accuracy (MRAE): 0.209056
Epoch: 754,	Training loss (MRSE): 0.367566	,Validation loss (MRSE): 0.670496	,Training loss (MSE): 4.31676e+16	,Validation loss (MSE): 1.36618e+17	,Training accuracy (MAE): -2.93578e+07	,Validation accuracy (MAE): -5.96429e+07	,Training accuracy (MRAE): 0.460157	,Validation accuracy (MRAE): 0.236003
Epoch: 756,	Training loss (MRSE): 0.3384	,Validation loss (MRSE): 0.674623	,Training loss (MSE): 4.09383e+16	,Validation loss (MSE): 1.4741e+17	,Training accuracy (MAE): -2.72856e+07	,Validation accuracy (MAE): -6.37333e+07	,Training accuracy (MRAE): 0.487375	,Validation accuracy (MRAE): 0.233206
Epoch: 758,	Training loss (MRSE): 0.321623	,Validation loss (MRSE): 0.685081	,Training loss (MSE): 4.14636e+16	,Validation loss (MSE): 1.52897e+17	,Training accuracy (MAE): -2.77471e+07	,Validation accuracy (MAE): -6.62703e+07	,Training accuracy (MRAE): 0.510542	,Validation accuracy (MRAE): 0.222932
Epoch: 760,	Training loss (MRSE): 0.333597	,Validation loss (MRSE): 0.675395	,Training loss (MSE): 4.019e+16	,Validation loss (MSE): 1.53612e+17	,Training accuracy (MAE): -2.7211e+07	,Validation accuracy (MAE): -7.03453e+07	,Training accuracy (MRAE): 0.493748	,Validation accuracy (MRAE): 0.22772
Epoch: 762,	Training loss (MRSE): 0.374518	,Validation loss (MRSE): 0.698374	,Training loss (MSE): 3.9713e+16	,Validation loss (MSE): 1.57144e+17	,Training accuracy (MAE): -2.88413e+07	,Validation accuracy (MAE): -7.07986e+07	,Training accuracy (MRAE): 0.46434	,Validation accuracy (MRAE): 0.209551
Epoch: 764,	Training loss (MRSE): 0.330699	,Validation loss (MRSE): 0.701159	,Training loss (MSE): 3.91463e+16	,Validation loss (MSE): 1.63844e+17	,Training accuracy (MAE): -2.80005e+07	,Validation accuracy (MAE): -7.37426e+07	,Training accuracy (MRAE): 0.502371	,Validation accuracy (MRAE): 0.210214
Epoch: 766,	Training loss (MRSE): 0.368055	,Validation loss (MRSE): 0.719757	,Training loss (MSE): 3.83572e+16	,Validation loss (MSE): 1.58536e+17	,Training accuracy (MAE): -2.8433e+07	,Validation accuracy (MAE): -7.38885e+07	,Training accuracy (MRAE): 0.467068	,Validation accuracy (MRAE): 0.194384
Epoch: 768,	Training loss (MRSE): 0.355981	,Validation loss (MRSE): 0.703308	,Training loss (MSE): 4.00869e+16	,Validation loss (MSE): 1.47739e+17	,Training accuracy (MAE): -2.8851e+07	,Validation accuracy (MAE): -6.75484e+07	,Training accuracy (MRAE): 0.47724	,Validation accuracy (MRAE): 0.202085
Epoch: 770,	Training loss (MRSE): 0.46136	,Validation loss (MRSE): 0.749553	,Training loss (MSE): 4.20212e+16	,Validation loss (MSE): 1.62036e+17	,Training accuracy (MAE): -3.36863e+07	,Validation accuracy (MAE): -7.22284e+07	,Training accuracy (MRAE): 0.381831	,Validation accuracy (MRAE): 0.162953
Epoch: 772,	Training loss (MRSE): 0.377757	,Validation loss (MRSE): 0.734745	,Training loss (MSE): 3.94931e+16	,Validation loss (MSE): 1.59858e+17	,Training accuracy (MAE): -2.81376e+07	,Validation accuracy (MAE): -7.2567e+07	,Training accuracy (MRAE): 0.45574	,Validation accuracy (MRAE): 0.183268
Epoch: 774,	Training loss (MRSE): 0.357316	,Validation loss (MRSE): 0.707443	,Training loss (MSE): 3.80198e+16	,Validation loss (MSE): 1.59304e+17	,Training accuracy (MAE): -2.74912e+07	,Validation accuracy (MAE): -7.42188e+07	,Training accuracy (MRAE): 0.469675	,Validation accuracy (MRAE): 0.207312
Epoch: 776,	Training loss (MRSE): 0.386399	,Validation loss (MRSE): 0.725206	,Training loss (MSE): 3.93379e+16	,Validation loss (MSE): 1.67082e+17	,Training accuracy (MAE): -2.88654e+07	,Validation accuracy (MAE): -7.80279e+07	,Training accuracy (MRAE): 0.446366	,Validation accuracy (MRAE): 0.190868
Epoch: 778,	Training loss (MRSE): 0.327386	,Validation loss (MRSE): 0.711684	,Training loss (MSE): 3.98069e+16	,Validation loss (MSE): 1.54058e+17	,Training accuracy (MAE): -2.70498e+07	,Validation accuracy (MAE): -7.05262e+07	,Training accuracy (MRAE): 0.499422	,Validation accuracy (MRAE): 0.195715
Epoch: 780,	Training loss (MRSE): 0.335493	,Validation loss (MRSE): 0.710635	,Training loss (MSE): 3.93061e+16	,Validation loss (MSE): 1.57895e+17	,Training accuracy (MAE): -2.68879e+07	,Validation accuracy (MAE): -7.17393e+07	,Training accuracy (MRAE): 0.494885	,Validation accuracy (MRAE): 0.205007
Epoch: 782,	Training loss (MRSE): 0.324789	,Validation loss (MRSE): 0.698228	,Training loss (MSE): 3.92091e+16	,Validation loss (MSE): 1.6346e+17	,Training accuracy (MAE): -2.80719e+07	,Validation accuracy (MAE): -7.76513e+07	,Training accuracy (MRAE): 0.501678	,Validation accuracy (MRAE): 0.216951
Epoch: 784,	Training loss (MRSE): 0.329094	,Validation loss (MRSE): 0.703961	,Training loss (MSE): 3.99883e+16	,Validation loss (MSE): 1.75474e+17	,Training accuracy (MAE): -2.7847e+07	,Validation accuracy (MAE): -8.31393e+07	,Training accuracy (MRAE): 0.496896	,Validation accuracy (MRAE): 0.209805
Epoch: 786,	Training loss (MRSE): 0.348784	,Validation loss (MRSE): 0.68572	,Training loss (MSE): 3.97383e+16	,Validation loss (MSE): 1.63469e+17	,Training accuracy (MAE): -2.78081e+07	,Validation accuracy (MAE): -7.60189e+07	,Training accuracy (MRAE): 0.478933	,Validation accuracy (MRAE): 0.220153
Epoch: 788,	Training loss (MRSE): 0.351675	,Validation loss (MRSE): 0.709988	,Training loss (MSE): 3.96235e+16	,Validation loss (MSE): 1.62645e+17	,Training accuracy (MAE): -2.7438e+07	,Validation accuracy (MAE): -7.39201e+07	,Training accuracy (MRAE): 0.474417	,Validation accuracy (MRAE): 0.198585
Epoch: 790,	Training loss (MRSE): 0.33191	,Validation loss (MRSE): 0.67315	,Training loss (MSE): 3.95023e+16	,Validation loss (MSE): 1.63775e+17	,Training accuracy (MAE): -2.62008e+07	,Validation accuracy (MAE): -7.19577e+07	,Training accuracy (MRAE): 0.496195	,Validation accuracy (MRAE): 0.231681
Epoch: 792,	Training loss (MRSE): 0.338627	,Validation loss (MRSE): 0.665706	,Training loss (MSE): 4.14347e+16	,Validation loss (MSE): 1.503e+17	,Training accuracy (MAE): -2.69082e+07	,Validation accuracy (MAE): -6.48066e+07	,Training accuracy (MRAE): 0.495224	,Validation accuracy (MRAE): 0.235364
Epoch: 794,	Training loss (MRSE): 0.356659	,Validation loss (MRSE): 0.66914	,Training loss (MSE): 4.363e+16	,Validation loss (MSE): 1.44779e+17	,Training accuracy (MAE): -2.89704e+07	,Validation accuracy (MAE): -6.33171e+07	,Training accuracy (MRAE): 0.470094	,Validation accuracy (MRAE): 0.230974
Epoch: 796,	Training loss (MRSE): 0.31154	,Validation loss (MRSE): 0.652147	,Training loss (MSE): 4.23334e+16	,Validation loss (MSE): 1.49473e+17	,Training accuracy (MAE): -2.81141e+07	,Validation accuracy (MAE): -6.47872e+07	,Training accuracy (MRAE): 0.510757	,Validation accuracy (MRAE): 0.255465
Epoch: 798,	Training loss (MRSE): 0.30104	,Validation loss (MRSE): 0.653802	,Training loss (MSE): 4.20535e+16	,Validation loss (MSE): 1.49566e+17	,Training accuracy (MAE): -2.69733e+07	,Validation accuracy (MAE): -6.32947e+07	,Training accuracy (MRAE): 0.527693	,Validation accuracy (MRAE): 0.245886
Epoch: 800,	Training loss (MRSE): 0.300418	,Validation loss (MRSE): 0.649894	,Training loss (MSE): 4.16859e+16	,Validation loss (MSE): 1.48098e+17	,Training accuracy (MAE): -2.58193e+07	,Validation accuracy (MAE): -6.27933e+07	,Training accuracy (MRAE): 0.52544	,Validation accuracy (MRAE): 0.250561
Epoch: 802,	Training loss (MRSE): 0.305823	,Validation loss (MRSE): 0.663318	,Training loss (MSE): 4.19115e+16	,Validation loss (MSE): 1.4374e+17	,Training accuracy (MAE): -2.51422e+07	,Validation accuracy (MAE): -6.15877e+07	,Training accuracy (MRAE): 0.517849	,Validation accuracy (MRAE): 0.232548
Epoch: 804,	Training loss (MRSE): 0.321116	,Validation loss (MRSE): 0.6609	,Training loss (MSE): 4.02879e+16	,Validation loss (MSE): 1.52048e+17	,Training accuracy (MAE): -2.74382e+07	,Validation accuracy (MAE): -6.96624e+07	,Training accuracy (MRAE): 0.504423	,Validation accuracy (MRAE): 0.235037
Epoch: 806,	Training loss (MRSE): 0.317212	,Validation loss (MRSE): 0.661389	,Training loss (MSE): 4.05777e+16	,Validation loss (MSE): 1.52761e+17	,Training accuracy (MAE): -2.77435e+07	,Validation accuracy (MAE): -6.93489e+07	,Training accuracy (MRAE): 0.50289	,Validation accuracy (MRAE): 0.237813
Epoch: 808,	Training loss (MRSE): 0.317615	,Validation loss (MRSE): 0.656961	,Training loss (MSE): 4.21808e+16	,Validation loss (MSE): 1.40117e+17	,Training accuracy (MAE): -2.66595e+07	,Validation accuracy (MAE): -6.08524e+07	,Training accuracy (MRAE): 0.501386	,Validation accuracy (MRAE): 0.238384
Epoch: 810,	Training loss (MRSE): 0.306236	,Validation loss (MRSE): 0.62961	,Training loss (MSE): 4.35417e+16	,Validation loss (MSE): 1.40009e+17	,Training accuracy (MAE): -2.79313e+07	,Validation accuracy (MAE): -6.12449e+07	,Training accuracy (MRAE): 0.513508	,Validation accuracy (MRAE): 0.259211
Epoch: 812,	Training loss (MRSE): 0.302961	,Validation loss (MRSE): 0.631444	,Training loss (MSE): 4.25629e+16	,Validation loss (MSE): 1.36952e+17	,Training accuracy (MAE): -2.62169e+07	,Validation accuracy (MAE): -6.01812e+07	,Training accuracy (MRAE): 0.523011	,Validation accuracy (MRAE): 0.263974
Epoch: 814,	Training loss (MRSE): 0.298694	,Validation loss (MRSE): 0.644341	,Training loss (MSE): 4.29625e+16	,Validation loss (MSE): 1.34134e+17	,Training accuracy (MAE): -2.5539e+07	,Validation accuracy (MAE): -5.71656e+07	,Training accuracy (MRAE): 0.523875	,Validation accuracy (MRAE): 0.249988
Epoch: 816,	Training loss (MRSE): 0.276712	,Validation loss (MRSE): 0.634598	,Training loss (MSE): 4.28633e+16	,Validation loss (MSE): 1.34648e+17	,Training accuracy (MAE): -2.62953e+07	,Validation accuracy (MAE): -5.76983e+07	,Training accuracy (MRAE): 0.549979	,Validation accuracy (MRAE): 0.26204
Epoch: 818,	Training loss (MRSE): 0.286493	,Validation loss (MRSE): 0.626978	,Training loss (MSE): 4.36278e+16	,Validation loss (MSE): 1.32281e+17	,Training accuracy (MAE): -2.65191e+07	,Validation accuracy (MAE): -5.50561e+07	,Training accuracy (MRAE): 0.54281	,Validation accuracy (MRAE): 0.26567
Epoch: 820,	Training loss (MRSE): 0.310772	,Validation loss (MRSE): 0.633328	,Training loss (MSE): 4.49234e+16	,Validation loss (MSE): 1.29245e+17	,Training accuracy (MAE): -2.70467e+07	,Validation accuracy (MAE): -5.15002e+07	,Training accuracy (MRAE): 0.519545	,Validation accuracy (MRAE): 0.255116
Epoch: 822,	Training loss (MRSE): 0.316833	,Validation loss (MRSE): 0.621453	,Training loss (MSE): 4.44991e+16	,Validation loss (MSE): 1.30872e+17	,Training accuracy (MAE): -2.72279e+07	,Validation accuracy (MAE): -5.39607e+07	,Training accuracy (MRAE): 0.50807	,Validation accuracy (MRAE): 0.268621
Epoch: 824,	Training loss (MRSE): 0.309302	,Validation loss (MRSE): 0.641531	,Training loss (MSE): 4.33172e+16	,Validation loss (MSE): 1.33385e+17	,Training accuracy (MAE): -2.72315e+07	,Validation accuracy (MAE): -5.57778e+07	,Training accuracy (MRAE): 0.512436	,Validation accuracy (MRAE): 0.261381
Epoch: 826,	Training loss (MRSE): 0.327068	,Validation loss (MRSE): 0.643725	,Training loss (MSE): 4.58332e+16	,Validation loss (MSE): 1.30969e+17	,Training accuracy (MAE): -2.77376e+07	,Validation accuracy (MAE): -5.45668e+07	,Training accuracy (MRAE): 0.497262	,Validation accuracy (MRAE): 0.245715
Epoch: 828,	Training loss (MRSE): 0.321595	,Validation loss (MRSE): 0.655008	,Training loss (MSE): 4.3605e+16	,Validation loss (MSE): 1.37536e+17	,Training accuracy (MAE): -2.67818e+07	,Validation accuracy (MAE): -6.32931e+07	,Training accuracy (MRAE): 0.506901	,Validation accuracy (MRAE): 0.243318
Epoch: 830,	Training loss (MRSE): 0.326765	,Validation loss (MRSE): 0.638094	,Training loss (MSE): 4.4502e+16	,Validation loss (MSE): 1.36344e+17	,Training accuracy (MAE): -2.7879e+07	,Validation accuracy (MAE): -6.3057e+07	,Training accuracy (MRAE): 0.505729	,Validation accuracy (MRAE): 0.253435
Epoch: 832,	Training loss (MRSE): 0.298802	,Validation loss (MRSE): 0.641503	,Training loss (MSE): 4.42154e+16	,Validation loss (MSE): 1.34097e+17	,Training accuracy (MAE): -2.7014e+07	,Validation accuracy (MAE): -5.99673e+07	,Training accuracy (MRAE): 0.526839	,Validation accuracy (MRAE): 0.252743
Epoch: 834,	Training loss (MRSE): 0.306677	,Validation loss (MRSE): 0.623359	,Training loss (MSE): 4.40445e+16	,Validation loss (MSE): 1.36666e+17	,Training accuracy (MAE): -2.64504e+07	,Validation accuracy (MAE): -6.21859e+07	,Training accuracy (MRAE): 0.51697	,Validation accuracy (MRAE): 0.273056
Epoch: 836,	Training loss (MRSE): 0.345415	,Validation loss (MRSE): 0.654909	,Training loss (MSE): 4.50678e+16	,Validation loss (MSE): 1.35744e+17	,Training accuracy (MAE): -2.62943e+07	,Validation accuracy (MAE): -5.97083e+07	,Training accuracy (MRAE): 0.486316	,Validation accuracy (MRAE): 0.236025
Epoch: 838,	Training loss (MRSE): 0.314581	,Validation loss (MRSE): 0.658508	,Training loss (MSE): 4.41644e+16	,Validation loss (MSE): 1.38654e+17	,Training accuracy (MAE): -2.59857e+07	,Validation accuracy (MAE): -6.13406e+07	,Training accuracy (MRAE): 0.506744	,Validation accuracy (MRAE): 0.235336
Epoch: 840,	Training loss (MRSE): 0.332839	,Validation loss (MRSE): 0.670985	,Training loss (MSE): 4.41574e+16	,Validation loss (MSE): 1.37917e+17	,Training accuracy (MAE): -2.67542e+07	,Validation accuracy (MAE): -5.93523e+07	,Training accuracy (MRAE): 0.490496	,Validation accuracy (MRAE): 0.223687
Epoch: 842,	Training loss (MRSE): 0.369708	,Validation loss (MRSE): 0.659014	,Training loss (MSE): 4.9249e+16	,Validation loss (MSE): 1.38517e+17	,Training accuracy (MAE): -3.09309e+07	,Validation accuracy (MAE): -6.08587e+07	,Training accuracy (MRAE): 0.450741	,Validation accuracy (MRAE): 0.232458
Epoch: 844,	Training loss (MRSE): 0.338772	,Validation loss (MRSE): 0.646456	,Training loss (MSE): 4.7629e+16	,Validation loss (MSE): 1.41083e+17	,Training accuracy (MAE): -2.91963e+07	,Validation accuracy (MAE): -6.28708e+07	,Training accuracy (MRAE): 0.485005	,Validation accuracy (MRAE): 0.246559
Epoch: 846,	Training loss (MRSE): 0.305707	,Validation loss (MRSE): 0.636427	,Training loss (MSE): 4.50111e+16	,Validation loss (MSE): 1.50258e+17	,Training accuracy (MAE): -2.90353e+07	,Validation accuracy (MAE): -6.96752e+07	,Training accuracy (MRAE): 0.524126	,Validation accuracy (MRAE): 0.26193
Epoch: 848,	Training loss (MRSE): 0.316515	,Validation loss (MRSE): 0.635679	,Training loss (MSE): 4.56477e+16	,Validation loss (MSE): 1.48277e+17	,Training accuracy (MAE): -2.84033e+07	,Validation accuracy (MAE): -6.66567e+07	,Training accuracy (MRAE): 0.510637	,Validation accuracy (MRAE): 0.260933
Epoch: 850,	Training loss (MRSE): 0.354779	,Validation loss (MRSE): 0.639509	,Training loss (MSE): 4.5286e+16	,Validation loss (MSE): 1.42666e+17	,Training accuracy (MAE): -2.87033e+07	,Validation accuracy (MAE): -6.33957e+07	,Training accuracy (MRAE): 0.464036	,Validation accuracy (MRAE): 0.2548
Epoch: 852,	Training loss (MRSE): 0.34482	,Validation loss (MRSE): 0.641507	,Training loss (MSE): 4.36346e+16	,Validation loss (MSE): 1.46062e+17	,Training accuracy (MAE): -2.71868e+07	,Validation accuracy (MAE): -6.55018e+07	,Training accuracy (MRAE): 0.478614	,Validation accuracy (MRAE): 0.25112
Epoch: 854,	Training loss (MRSE): 0.317608	,Validation loss (MRSE): 0.643372	,Training loss (MSE): 4.38775e+16	,Validation loss (MSE): 1.46445e+17	,Training accuracy (MAE): -2.81539e+07	,Validation accuracy (MAE): -6.85169e+07	,Training accuracy (MRAE): 0.512839	,Validation accuracy (MRAE): 0.243682
Epoch: 856,	Training loss (MRSE): 0.369521	,Validation loss (MRSE): 0.684411	,Training loss (MSE): 4.35054e+16	,Validation loss (MSE): 1.46075e+17	,Training accuracy (MAE): -3.09844e+07	,Validation accuracy (MAE): -6.91022e+07	,Training accuracy (MRAE): 0.456719	,Validation accuracy (MRAE): 0.218492
Epoch: 858,	Training loss (MRSE): 0.343998	,Validation loss (MRSE): 0.678809	,Training loss (MSE): 4.45933e+16	,Validation loss (MSE): 1.42084e+17	,Training accuracy (MAE): -3.03698e+07	,Validation accuracy (MAE): -6.5366e+07	,Training accuracy (MRAE): 0.4823	,Validation accuracy (MRAE): 0.21689
